filename,count,locations
IN-MG631-E-B.jpg,14,"[(1276, 776), (1714, 780), (1943, 770), (959, 781), (764, 803), (346, 839), (550, 843), (1925, 781), (1714, 768), (1365, 785), (962, 793), (751, 814), (1144, 791), (296, 830)]"
IN-MG631-N-A.jpg,16,"[(1861, 1096), (427, 938), (2540, 1222), (1536, 1079), (2248, 1192), (1353, 1043), (1147, 1036), (284, 930), (1599, 1064), (2540, 1240), (2233, 1167), (1876, 1116), (1287, 1058), (1061, 1051), (890, 1018), (794, 1018)]"
IN-MG631-S-A.jpg,15,"[(1503, 906), (199, 807), (2144, 908), (1846, 931), (613, 835), (519, 839), (954, 876), (1174, 901), (2098, 926), (1853, 917), (1448, 922), (1036, 871), (716, 855), (1279, 894), (393, 819)]"
IN-MG631-S-B.jpg,17,"[(444, 743), (626, 760), (1538, 836), (303, 717), (483, 736), (1231, 808), (1902, 860), (1514, 819), (2056, 847), (1029, 778), (851, 771), (1205, 793), (2102, 860), (836, 780), (1850, 843), (1009, 788), (684, 756)]"
IN-MG636-E-A.jpg,11,"[(1977, 904), (385, 637), (1662, 849), (550, 687), (706, 712), (1923, 909), (1132, 762), (1679, 836), (1080, 778), (619, 687), (824, 718)]"
IN-MG636-E-B.jpg,11,"[(1760, 657), (549, 625), (1570, 644), (655, 635), (879, 640), (1728, 670), (1085, 646), (1438, 650), (1195, 627), (782, 618), (940, 629)]"
IN-MG636-N-A.jpg,14,"[(1576, 845), (1908, 880), (2131, 874), (1281, 829), (1085, 841), (580, 870), (780, 851), (2103, 890), (1912, 868), (1533, 860), (1060, 831), (862, 851), (1290, 843), (460, 870)]"
IN-MG636-N-B.jpg,17,"[(281, 867), (416, 832), (1416, 783), (227, 898), (378, 842), (1273, 765), (1721, 805), (1205, 781), (1864, 801), (772, 792), (602, 823), (982, 789), (1916, 824), (837, 778), (1649, 783), (1027, 774), (627, 812)]"
IN-MG636-S-A.jpg,10,"[(1679, 846), (852, 766), (597, 710), (1547, 826), (1975, 828), (1094, 794), (1875, 818), (1165, 820), (651, 738), (874, 779)]"
IN-MG636-S-B.jpg,12,"[(2036, 901), (385, 766), (1792, 886), (587, 810), (747, 861), (2041, 918), (1150, 846), (1748, 865), (1139, 865), (549, 817), (315, 766), (876, 859)]"
IN-MG638-E-A.jpg,12,"[(1978, 1065), (528, 888), (1821, 1055), (856, 928), (1165, 976), (2037, 1093), (1367, 972), (1773, 1029), (1439, 996), (978, 960), (723, 914), (1177, 990)]"
IN-MG638-E-B.jpg,14,"[(1597, 748), (1829, 735), (1935, 739), (1399, 746), (1184, 835), (546, 1018), (707, 978), (1906, 754), (1763, 748), (1642, 733), (1184, 824), (748, 978), (1406, 760), (496, 1014)]"
IN-MG638-N-A.jpg,11,"[(1746, 660), (573, 860), (1648, 661), (728, 835), (1022, 782), (1735, 673), (1299, 718), (1472, 678), (1518, 686), (671, 858), (1195, 722)]"
IN-MG638-N-B.jpg,10,"[(1750, 844), (1014, 907), (614, 999), (1657, 852), (1863, 871), (1325, 858), (1899, 858), (1442, 835), (956, 914), (1120, 873)]"
IN-MG638-S-A.jpg,14,"[(1586, 864), (1810, 919), (2005, 937), (1173, 844), (923, 858), (423, 925), (639, 909), (1985, 951), (1854, 907), (1520, 878), (995, 872), (778, 870), (1195, 862), (407, 915)]"
IN-MG638-S-B.jpg,13,"[(1258, 840), (1818, 935), (1813, 949), (1026, 856), (764, 897), (400, 937), (533, 928), (1913, 964), (1574, 885), (1518, 859), (920, 863), (592, 913), (1218, 823)]"
IN-MG638-W-B.jpg,12,"[(1997, 1066), (801, 1007), (1802, 1074), (1062, 1011), (1288, 1037), (1963, 1080), (1522, 1047), (1830, 1060), (1484, 1062), (1023, 1023), (721, 1021), (1264, 1047)]"
MB-MG513-E-B.jpg,11,"[(1406, 741), (492, 699), (1339, 759), (662, 710), (886, 730), (1463, 751), (1025, 741), (1240, 747), (1157, 757), (714, 725), (947, 747)]"
MB-MG513-N-B.jpg,8,"[(1256, 811), (1077, 784), (1223, 814), (1090, 795), (945, 776), (926, 765), (782, 756), (770, 762)]"
MB-MG513-S-B.jpg,8,"[(1452, 900), (1236, 900), (1494, 915), (1308, 916), (1027, 913), (1004, 899), (619, 865), (638, 883)]"
MB-MG513-W-A.jpg,8,"[(1484, 667), (1273, 678), (1465, 679), (1230, 695), (939, 705), (969, 691), (670, 675), (619, 684)]"
MB-MG513-W-B.jpg,11,"[(1457, 640), (474, 550), (1421, 624), (522, 561), (717, 564), (1552, 640), (951, 586), (1256, 616), (1136, 588), (668, 551), (871, 564)]"
MB-MG516-E-A.jpg,5,"[(1168, 482), (651, 413), (1301, 509), (1047, 463), (942, 412)]"
MB-MG516-E-B.jpg,8,"[(1329, 687), (1109, 695), (1306, 701), (1103, 707), (871, 725), (949, 698), (593, 731), (687, 712)]"
MB-MG516-S-A.jpg,16,"[(1202, 618), (547, 550), (1518, 678), (1170, 626), (1438, 678), (865, 598), (748, 593), (495, 552), (1053, 609), (1558, 699), (1396, 657), (1197, 630), (1022, 596), (832, 586), (630, 571), (697, 571)]"
MB-MG516-S-B.jpg,9,"[(1325, 615), (792, 641), (611, 639), (1274, 626), (1449, 618), (1056, 618), (1452, 608), (1012, 636), (773, 633)]"
MB-MG516-W-A.jpg,8,"[(1501, 857), (1252, 852), (1453, 869), (1333, 844), (1134, 825), (1041, 837), (722, 799), (791, 790)]"
MB-MG517-E-A.jpg,10,"[(1259, 519), (584, 539), (430, 516), (1259, 509), (1562, 465), (867, 561), (1445, 476), (1131, 542), (601, 532), (893, 550)]"
MB-MG517-E-B.jpg,11,"[(1454, 681), (539, 536), (1488, 673), (622, 539), (844, 573), (1623, 692), (1044, 612), (1254, 664), (1291, 659), (731, 565), (985, 610)]"
MB-MG517-N-B.jpg,8,"[(1422, 590), (1297, 590), (1400, 601), (1296, 602), (1019, 596), (988, 581), (652, 588), (825, 579)]"
MB-MG517-S-A.jpg,10,"[(1324, 657), (666, 629), (392, 600), (1372, 641), (1563, 632), (1065, 660), (1548, 621), (1087, 670), (483, 624), (788, 660)]"
MB-MG517-S-B.jpg,12,"[(1412, 506), (392, 492), (1238, 514), (584, 497), (838, 504), (1430, 518), (1054, 503), (1227, 504), (1133, 515), (759, 491), (553, 489), (1005, 501)]"
MB-MG517-W-B.jpg,14,"[(1028, 465), (1250, 461), (1298, 450), (800, 470), (620, 469), (367, 443), (448, 450), (1337, 457), (1138, 459), (1045, 475), (707, 478), (511, 462), (849, 480), (309, 426)]"
MB-MG518-N-A.jpg,7,"[(1208, 677), (613, 629), (1340, 681), (1241, 670), (810, 628), (1099, 667), (479, 612)]"
MB-MG518-N-B.jpg,4,"[(1407, 424), (1392, 413), (1031, 437), (1003, 427)]"
MB-MG518-S-A.jpg,12,"[(1603, 525), (508, 497), (1470, 556), (725, 514), (797, 541), (1608, 539), (1203, 552), (1465, 542), (1199, 561), (811, 535), (550, 511), (1120, 564)]"
MB-MG518-S-B.jpg,14,"[(1040, 536), (1184, 547), (1315, 558), (920, 530), (677, 520), (471, 551), (531, 536), (1319, 548), (1176, 537), (1088, 528), (788, 530), (582, 539), (881, 517), (447, 545)]"
MB-MG518-W-B.jpg,10,"[(1265, 372), (741, 397), (604, 385), (1140, 383), (1371, 362), (936, 391), (1268, 382), (1055, 400), (671, 406), (847, 406)]"
MB-MG528-E-A.jpg,14,"[(1218, 815), (1696, 859), (1704, 877), (991, 804), (817, 783), (387, 774), (484, 759), (1838, 875), (1493, 848), (1510, 832), (1024, 792), (641, 766), (1245, 803), (346, 766)]"
MB-MG528-E-B.jpg,15,"[(1015, 588), (211, 613), (1413, 574), (1365, 587), (398, 603), (364, 613), (588, 599), (796, 588), (1492, 580), (1205, 591), (1239, 580), (748, 603), (556, 609), (979, 599), (212, 618)]"
MB-MG528-S-A.jpg,12,"[(1298, 683), (172, 556), (1100, 665), (584, 593), (768, 612), (1245, 688), (957, 631), (1153, 660), (916, 637), (562, 601), (383, 575), (733, 616)]"
MB-MG528-S-B.jpg,15,"[(995, 636), (1463, 727), (1368, 714), (1226, 679), (519, 569), (272, 552), (699, 583), (868, 607), (1350, 696), (1215, 667), (1051, 635), (648, 589), (464, 573), (835, 613), (322, 548)]"
MB-MG528-W-A.jpg,14,"[(1286, 701), (1613, 708), (1654, 725), (1012, 706), (829, 730), (550, 750), (642, 749), (1724, 722), (1469, 708), (1437, 694), (1058, 715), (764, 725), (1221, 693), (438, 767)]"
MB-MG529-E-A.jpg,14,"[(1190, 758), (1486, 801), (1675, 807), (980, 732), (751, 708), (278, 702), (513, 708), (1659, 817), (1486, 792), (1251, 779), (798, 721), (532, 716), (1001, 744), (327, 714)]"
MB-MG529-E-B.jpg,16,"[(1053, 726), (392, 595), (1382, 756), (952, 706), (1285, 743), (785, 686), (668, 660), (411, 590), (909, 706), (1382, 767), (1241, 748), (1104, 722), (841, 689), (712, 660), (530, 624), (556, 623)]"
MB-MG529-N-A.jpg,15,"[(1053, 608), (198, 462), (1597, 667), (1421, 637), (449, 501), (379, 482), (610, 531), (795, 565), (1538, 670), (1339, 640), (1161, 602), (750, 544), (560, 515), (970, 581), (257, 479)]"
MB-MG529-S-B.jpg,15,"[(1121, 747), (136, 675), (1636, 835), (1592, 835), (488, 685), (470, 688), (697, 702), (903, 723), (1708, 858), (1422, 791), (1370, 791), (876, 728), (677, 706), (1076, 751), (289, 671)]"
MB-MG529-W-A.jpg,14,"[(1068, 531), (1377, 554), (1525, 547), (855, 524), (693, 522), (283, 455), (479, 480), (1547, 559), (1320, 541), (1100, 545), (672, 510), (477, 488), (887, 538), (287, 449)]"
MB-MG529-W-B.jpg,14,"[(940, 595), (1232, 639), (1480, 690), (778, 571), (553, 572), (194, 557), (380, 565), (1457, 694), (1277, 637), (986, 588), (598, 568), (444, 559), (752, 579), (233, 552)]"
MB-MG530-E-A.jpg,10,"[(1221, 552), (605, 490), (429, 454), (1063, 538), (1345, 561), (803, 529), (1336, 547), (965, 554), (474, 476), (718, 529)]"
MB-MG530-E-B.jpg,10,"[(1348, 628), (816, 605), (617, 574), (1308, 637), (1466, 645), (1004, 634), (1499, 637), (1117, 625), (696, 577), (917, 614)]"
MB-MG530-N-A.jpg,11,"[(1700, 587), (738, 492), (1562, 572), (727, 503), (1073, 495), (1705, 604), (1320, 518), (1576, 564), (1357, 535), (952, 503), (1145, 511)]"
MB-MG530-N-B.jpg,14,"[(1182, 571), (1478, 656), (1561, 667), (868, 490), (569, 463), (333, 443), (390, 438), (1609, 687), (1428, 633), (1198, 585), (680, 462), (508, 449), (977, 524), (761, 484)]"
MB-MG530-S-B.jpg,12,"[(1378, 630), (332, 569), (1234, 633), (557, 591), (764, 597), (1404, 644), (984, 604), (1220, 623), (983, 618), (595, 601), (352, 580), (756, 609)]"
MB-MG530-W-A.jpg,11,"[(1660, 654), (580, 550), (1508, 673), (777, 588), (1030, 628), (1670, 664), (1232, 654), (1486, 660), (1294, 672), (782, 601), (1054, 649)]"
MB-MG530-W-B.jpg,12,"[(1503, 528), (360, 466), (1389, 539), (555, 481), (914, 528), (1530, 514), (1112, 538), (1387, 530), (1145, 547), (720, 515), (484, 482), (960, 538)]"
MB-SD004-E-A.jpg,10,"[(1047, 637), (605, 615), (378, 625), (1051, 625), (1202, 645), (793, 617), (1224, 633), (829, 631), (389, 633), (692, 631)]"
MB-SD004-E-B.jpg,8,"[(1298, 692), (1122, 687), (1309, 703), (1143, 698), (882, 676), (865, 665), (552, 605), (502, 608)]"
MB-SD004-N-A.jpg,7,"[(1295, 634), (881, 633), (1302, 647), (1146, 648), (918, 645), (1108, 636), (720, 640)]"
MB-SD004-N-B.jpg,8,"[(1331, 597), (1197, 591), (1328, 608), (1200, 600), (1046, 591), (1047, 583), (890, 575), (895, 581)]"
MB-SD004-S-A.jpg,9,"[(1372, 723), (615, 650), (542, 647), (1272, 740), (1489, 732), (904, 718), (1501, 721), (1110, 729), (856, 700)]"
MB-SD004-S-B.jpg,9,"[(1127, 651), (517, 664), (483, 672), (1054, 667), (1224, 656), (760, 670), (1228, 647), (863, 659), (662, 661)]"
MB-SD004-W-A.jpg,10,"[(1149, 690), (681, 670), (478, 620), (1169, 676), (1263, 679), (906, 690), (1261, 667), (943, 679), (435, 620), (768, 668)]"
MB-SD004-W-B.jpg,7,"[(1297, 625), (860, 592), (1308, 637), (1172, 631), (888, 609), (1122, 612), (673, 576)]"
MB-SD005-N-B.jpg,10,"[(1114, 624), (598, 570), (367, 542), (1117, 617), (1296, 636), (851, 598), (1302, 627), (871, 606), (384, 550), (640, 583)]"
MB-SD005-S-B.jpg,12,"[(1273, 630), (367, 615), (1240, 640), (626, 617), (755, 618), (1369, 635), (931, 626), (1117, 627), (1080, 635), (705, 623), (445, 612), (881, 632)]"
MN-MG788E-A.jpg,11,"[(2294, 999), (611, 1081), (2330, 967), (616, 1090), (1288, 1013), (2458, 975), (1692, 1016), (2157, 979), (2068, 1004), (1312, 1023), (1680, 999)]"
MN-MG788N-B.jpg,10,"[(1898, 1014), (1054, 971), (641, 981), (1843, 1031), (2221, 1052), (1458, 1000), (2161, 1066), (1456, 985), (769, 976), (1045, 983)]"
MN-MG788S-A.jpg,12,"[(2289, 1326), (516, 1192), (2130, 1270), (922, 1169), (1195, 1172), (2463, 1351), (1537, 1174), (1870, 1230), (1648, 1169), (985, 1157), (665, 1192), (1303, 1157)]"
MN-MG788S-B.jpg,11,"[(2378, 926), (706, 981), (2402, 912), (940, 974), (1432, 933), (2552, 919), (1728, 916), (2139, 919), (2210, 907), (1375, 921), (1728, 900)]"
MN-MG788W-B.jpg,14,"[(1660, 936), (1987, 979), (2118, 967), (1272, 970), (1073, 1024), (832, 1098), (870, 1096), (2120, 988), (1931, 956), (1759, 965), (1216, 963), (1017, 1026), (1430, 934), (609, 1220)]"
MN-MG789E-A.jpg,11,"[(1753, 1079), (428, 841), (1546, 1000), (322, 848), (929, 901), (1693, 1073), (1287, 934), (1533, 972), (1255, 910), (576, 891), (929, 914)]"
MN-MG789S-A.jpg,10,"[(1944, 1026), (1237, 990), (804, 1058), (1850, 1022), (2078, 1099), (1508, 962), (2164, 1118), (1466, 990), (778, 1084), (1167, 1024)]"
MN-MG789W-A.jpg,12,"[(2117, 1029), (354, 1031), (1788, 1055), (792, 991), (1081, 995), (2144, 1053), (1363, 1016), (1809, 1031), (1420, 1048), (863, 1010), (467, 995), (1091, 1010)]"
MN-MG790E-B.jpg,17,"[(324, 1000), (585, 1034), (2074, 1136), (311, 989), (455, 1028), (1817, 1091), (2218, 1162), (1948, 1095), (2270, 1151), (1255, 1047), (888, 1071), (1503, 1043), (2344, 1181), (1203, 1067), (2177, 1134), (1397, 1065), (678, 1058)]"
MN-MG790N-B.jpg,8,"[(1561, 1281), (1355, 1230), (1593, 1308), (1415, 1265), (1111, 1151), (990, 1059), (693, 880), (915, 1034)]"
MN-MG790W-A.jpg,10,"[(1379, 1004), (987, 1018), (869, 1066), (1302, 1005), (1489, 1051), (1127, 981), (1507, 1045), (1111, 999), (905, 1065), (979, 1037)]"
MN-MG790W-B.jpg,12,"[(1631, 848), (860, 701), (1524, 819), (1046, 698), (1191, 709), (1622, 860), (1343, 779), (1526, 835), (1416, 789), (1080, 689), (906, 688), (1220, 733)]"
MN-SD001-E-A.jpg,11,"[(1419, 671), (438, 683), (1290, 688), (571, 675), (786, 685), (1430, 682), (1094, 698), (1250, 678), (1039, 686), (715, 691), (905, 698)]"
MN-SD001-N-A.jpg,8,"[(1482, 665), (1271, 666), (1604, 675), (1382, 686), (1133, 677), (1081, 657), (769, 640), (887, 661)]"
MN-SD001-N-B.jpg,11,"[(1367, 849), (356, 949), (1350, 865), (483, 886), (770, 855), (1500, 866), (934, 844), (1145, 845), (1081, 858), (659, 879), (804, 863)]"
MN-SD001-S-A.jpg,8,"[(1354, 653), (1098, 669), (1351, 664), (1141, 658), (904, 661), (871, 672), (560, 677), (677, 663)]"
MN-SD001-S-B.jpg,6,"[(1326, 679), (852, 672), (1266, 693), (1069, 683), (954, 664), (1170, 675)]"
MN-SD001-W-A.jpg,10,"[(1376, 899), (864, 805), (559, 775), (1292, 905), (1493, 919), (1084, 857), (1557, 908), (1128, 884), (540, 783), (837, 813)]"
MN-SD001-W-B.jpg,6,"[(1339, 854), (696, 841), (1388, 838), (1105, 856), (859, 853), (1078, 841)]"
MN-SD002-E-A.jpg,12,"[(1887, 994), (325, 700), (1698, 971), (672, 825), (875, 865), (1926, 1014), (1293, 895), (1598, 938), (1298, 910), (761, 838), (427, 750), (1077, 875)]"
MN-SD002-E-B.jpg,12,"[(1378, 1345), (282, 1139), (1274, 1349), (451, 1185), (594, 1222), (1395, 1356), (921, 1297), (1235, 1334), (1005, 1317), (501, 1205), (373, 1170), (743, 1276)]"
MN-SD002-N-B.jpg,15,"[(1032, 1003), (358, 1003), (1380, 977), (1272, 996), (558, 1013), (471, 1015), (694, 1023), (836, 1016), (1409, 989), (1263, 982), (1085, 989), (726, 1013), (562, 1021), (889, 1004), (414, 999)]"
MN-SD002-S-A.jpg,13,"[(1296, 957), (1803, 1022), (1866, 1055), (1080, 954), (850, 963), (204, 988), (370, 971), (1914, 1049), (1667, 1009), (1566, 975), (1017, 942), (799, 957), (1248, 942)]"
MN-SD002-W-A.jpg,15,"[(974, 641), (193, 606), (1503, 624), (1401, 626), (512, 595), (346, 600), (630, 606), (741, 614), (1482, 636), (1272, 640), (1144, 630), (668, 600), (538, 589), (840, 614), (223, 612)]"
MN-SD002-W-B.jpg,15,"[(1141, 662), (294, 607), (1646, 678), (1585, 691), (504, 615), (460, 623), (761, 626), (960, 649), (1698, 691), (1465, 678), (1374, 683), (844, 646), (700, 633), (1040, 667), (332, 597)]"
MN-SD003-S-A.jpg,10,"[(1932, 942), (1214, 869), (654, 848), (1854, 913), (2161, 973), (1509, 869), (2087, 944), (1598, 901), (689, 830), (1183, 848)]"
MO-MG402-E-A.jpg,9,"[(1706, 733), (485, 548), (451, 523), (1554, 726), (1880, 768), (1150, 661), (1811, 779), (1398, 677), (1007, 614)]"
MO-MG402-E-B.jpg,11,"[(1542, 573), (266, 507), (1597, 552), (250, 514), (446, 543), (1821, 537), (745, 575), (1172, 559), (1007, 577), (539, 539), (768, 562)]"
MO-MG402-N-B.jpg,10,"[(1640, 713), (1053, 674), (869, 667), (1430, 717), (1932, 726), (1309, 699), (1740, 730), (1334, 713), (869, 672), (1074, 686)]"
MO-MG402-W-A.jpg,11,"[(1603, 687), (351, 636), (1345, 680), (394, 634), (580, 641), (1625, 707), (883, 672), (1356, 664), (828, 659), (504, 641), (697, 661)]"
MO-MG403-E-B.jpg,8,"[(1756, 711), (1539, 736), (1782, 722), (1545, 748), (1184, 766), (1165, 784), (733, 849), (810, 819)]"
MO-MG403-N-B.jpg,13,"[(1257, 874), (1661, 921), (1871, 921), (999, 840), (774, 818), (272, 750), (392, 763), (1877, 940), (1659, 909), (1294, 896), (912, 850), (652, 818), (1099, 872)]"
MO-MG403-S-A.jpg,12,"[(2314, 903), (554, 905), (2351, 892), (774, 855), (1204, 815), (2504, 924), (1657, 818), (2050, 850), (1943, 855), (1066, 846), (488, 900), (1561, 837)]"
MO-MG403-W-A.jpg,12,"[(1601, 757), (440, 460), (1509, 742), (658, 533), (933, 605), (1646, 786), (1237, 654), (1445, 709), (1213, 664), (729, 539), (482, 466), (995, 601)]"
MO-MG403-W-B.jpg,10,"[(1443, 718), (894, 774), (532, 836), (1443, 705), (1587, 696), (1199, 729), (1557, 690), (1195, 741), (730, 789), (968, 751)]"
MO-MG404-N-A.jpg,10,"[(1510, 678), (786, 651), (164, 611), (1437, 690), (1625, 704), (1079, 671), (1676, 690), (1160, 653), (622, 618), (856, 645)]"
MO-MG404-N-B.jpg,12,"[(1751, 670), (585, 683), (1576, 707), (832, 702), (1054, 720), (1699, 694), (1380, 705), (1623, 684), (1364, 727), (758, 712), (536, 692), (1024, 738)]"
MO-MG404-S-A.jpg,13,"[(1446, 641), (1658, 645), (1754, 624), (1093, 664), (775, 672), (330, 679), (341, 672), (1816, 633), (1627, 633), (1432, 654), (958, 646), (666, 661), (1198, 643)]"
