filename,count,locations
IA-MG243-S-A.jpg,8,"[(1365, 1098), (220, 953), (443, 1246), (1126, 1201), (189, 679), (1494, 541), (605, 90), (1246, 401)]"
MO-MG404-N-B.jpg,12,"[(616, 1117), (1620, 959), (1447, 392), (1455, 1028), (1234, 1280), (1639, 457), (613, 29), (1182, 273), (263, 1185), (287, 208), (131, 398), (89, 975)]"
MB-MG529-W-B.jpg,14,"[(170, 380), (315, 178), (377, 1031), (1188, 935), (78, 630), (1368, 315), (263, 900), (142, 691), (1021, 68), (98, 462), (252, 290), (825, 1038), (181, 787), (473, 20)]"
MO-MG403-E-B.jpg,8,"[(1237, 286), (189, 1246), (495, 205), (124, 646), (1520, 506), (1670, 940), (740, 1503), (1386, 1007)]"
MO-MG404-N-A.jpg,10,"[(755, 32), (265, 203), (449, 85), (1118, 1108), (38, 718), (1301, 219), (503, 1195), (1577, 410), (1475, 973), (320, 1107)]"
IL-SF001-W-B.jpg,8,"[(941, 1166), (545, 76), (1162, 315), (109, 819), (288, 246), (183, 496), (178, 1007), (336, 1343)]"
IN-MG636-S-A.jpg,10,"[(604, 88), (461, 250), (82, 898), (1776, 1129), (1340, 1364), (1198, 256), (660, 1388), (230, 1172), (198, 347), (1632, 515)]"
MB-MG518-N-A.jpg,7,"[(539, 1003), (968, 1023), (303, 781), (759, 148), (403, 348), (261, 480), (1142, 226)]"
MB-MG517-N-B.jpg,8,"[(1279, 896), (662, 853), (455, 781), (1065, 286), (653, 781), (655, 289), (1013, 988), (1314, 312)]"
MN-MG788E-A.jpg,11,"[(787, 1779), (2044, 1574), (1656, 433), (2178, 678), (505, 597), (250, 1331), (599, 1634), (825, 238), (247, 890), (2299, 1360), (1524, 1998)]"
MB-MG516-S-A.jpg,16,"[(1436, 468), (555, 420), (1448, 848), (602, 887), (1230, 267), (923, 943), (409, 452), (1120, 1003), (743, 200), (461, 789), (978, 148), (412, 688), (713, 967), (583, 277), (1050, 875), (376, 593)]"
MB-MG529-N-A.jpg,15,"[(411, 1008), (1100, 1006), (330, 143), (792, 9), (49, 559), (1276, 272), (126, 660), (239, 848), (1359, 895), (1496, 433), (233, 233), (55, 378), (477, 54), (170, 742), (137, 295)]"
MN-MG789W-A.jpg,12,"[(211, 760), (2006, 1474), (510, 1446), (1666, 506), (232, 1132), (322, 1318), (1886, 672), (835, 1803), (1363, 1762), (863, 299), (160, 916), (405, 461)]"
MO-MG404-S-B.jpg,11,"[(613, 1107), (256, 887), (1117, 240), (249, 219), (180, 695), (136, 539), (485, 28), (1398, 393), (168, 350), (1202, 871), (1406, 833)]"
IL-SF001-W-A.jpg,8,"[(160, 1190), (1387, 1212), (895, 177), (233, 438), (862, 1468), (397, 1466), (527, 117), (1425, 354)]"
IA-MG245-E-B.jpg,15,"[(814, 138), (369, 458), (1814, 1118), (79, 849), (1802, 468), (1369, 1596), (243, 1280), (1591, 337), (74, 706), (149, 1004), (774, 1519), (95, 606), (456, 311), (201, 517), (1985, 690)]"
IN-MG636-E-A.jpg,11,"[(76, 778), (451, 1319), (399, 130), (1725, 1097), (1491, 414), (1354, 1250), (107, 1016), (687, 18), (53, 463), (165, 291), (1886, 683)]"
IA-MG244-S-B.jpg,15,"[(284, 1297), (1518, 643), (150, 850), (637, 47), (1347, 1246), (808, 1448), (183, 1033), (175, 507), (377, 193), (1652, 1203), (1791, 713), (1279, 342), (204, 390), (94, 716), (125, 579)]"
IL-SF003-W-A.jpg,17,"[(36, 857), (1267, 1461), (123, 1105), (383, 267), (93, 987), (1748, 640), (130, 591), (1635, 1170), (572, 1693), (183, 1251), (656, 220), (1480, 410), (1174, 153), (806, 68), (260, 417), (341, 1422), (193, 519)]"
IL-MG604-N-B.jpg,15,"[(1816, 1040), (262, 1038), (172, 887), (933, 101), (150, 647), (1800, 500), (1226, 978), (1475, 325), (133, 766), (144, 817), (315, 430), (1054, 1334), (1401, 1050), (142, 700), (2021, 627)]"
MB-MG513-W-A.jpg,8,"[(1075, 1139), (343, 1259), (1135, 329), (542, 135), (1342, 948), (1345, 446), (231, 388), (111, 899)]"
MB-MG528-S-B.jpg,15,"[(230, 318), (1283, 441), (133, 740), (199, 869), (334, 994), (1130, 259), (520, 1123), (90, 632), (133, 429), (500, 107), (341, 202), (1165, 881), (1400, 557), (954, 998), (733, 63)]"
IN-MG631-S-A.jpg,15,"[(98, 672), (1180, 11), (82, 995), (645, 1489), (183, 501), (1963, 1283), (123, 1151), (306, 1393), (1709, 1501), (544, 226), (27, 833), (1979, 601), (1700, 407), (833, 1730), (803, 91)]"
IN-MG631-N-A.jpg,16,"[(417, 1718), (402, 460), (1021, 2095), (2271, 1627), (25, 933), (1318, 62), (784, 261), (2475, 618), (641, 1934), (233, 1481), (113, 1302), (1715, 1821), (90, 754), (538, 296), (1916, 158), (958, 155)]"
MB-MG513-N-B.jpg,8,"[(535, 604), (1087, 932), (489, 872), (601, 1029), (642, 468), (931, 459), (1169, 650), (885, 1018)]"
IN-MG631-E-A.jpg,16,"[(477, 363), (1516, 238), (164, 1064), (720, 1525), (346, 734), (2015, 1362), (1012, 1730), (162, 891), (847, 195), (346, 679), (359, 1503), (1746, 1470), (280, 1233), (1257, 251), (2009, 810), (1866, 666)]"
IA-MG245-W-B.jpg,13,"[(1180, 1223), (68, 632), (548, 1370), (743, 211), (1005, 85), (1398, 522), (185, 859), (201, 398), (348, 1077), (1601, 1153), (530, 357), (1605, 710), (1462, 1199)]"
MN-MG790W-B.jpg,12,"[(1587, 704), (1512, 554), (496, 894), (885, 118), (1531, 917), (642, 1146), (564, 485), (1398, 995), (691, 300), (1120, 1147), (1401, 483), (887, 1215)]"
IN-MG636-E-B.jpg,11,"[(1119, 972), (754, 109), (353, 1018), (167, 843), (245, 337), (141, 508), (1387, 368), (1503, 836), (1616, 493), (581, 1194), (413, 143)]"
IL-SF002-E-B.jpg,9,"[(1138, 287), (421, 945), (184, 499), (220, 746), (766, 123), (792, 1021), (1052, 893), (343, 249), (1228, 800)]"
MB-MG513-S-B.jpg,8,"[(1371, 1123), (1315, 702), (561, 1255), (1054, 500), (305, 1003), (331, 711), (617, 459), (1091, 1262)]"
IL-MG604-S-A.jpg,18,"[(1586, 238), (548, 293), (1487, 1583), (2483, 1124), (2210, 693), (385, 1374), (1799, 479), (181, 635), (2051, 1312), (2274, 1147), (305, 1120), (387, 833), (2164, 867), (1113, 123), (408, 385), (330, 426), (755, 176), (897, 1558)]"
MB-MG530-N-A.jpg,11,"[(1563, 799), (577, 786), (1346, 860), (971, 24), (431, 667), (984, 992), (1668, 392), (402, 325), (1501, 296), (732, 902), (609, 133)]"
IN-MG636-S-B.jpg,12,"[(42, 960), (402, 343), (556, 164), (151, 1206), (50, 842), (1409, 1421), (1411, 355), (1845, 596), (404, 1522), (1805, 1190), (187, 467), (67, 581)]"
MB-MG528-W-A.jpg,14,"[(827, 1376), (266, 1048), (552, 1284), (382, 1185), (455, 292), (1437, 414), (312, 451), (203, 937), (735, 130), (1304, 1134), (237, 579), (1430, 934), (1613, 507), (1201, 251)]"
IA-MG244-N-A.jpg,13,"[(101, 681), (767, 249), (1637, 733), (389, 1123), (593, 1409), (220, 908), (1426, 548), (1502, 1224), (1025, 118), (569, 418), (1642, 1175), (1222, 1252), (229, 445)]"
MB-SD004-E-B.jpg,8,"[(877, 435), (344, 505), (832, 929), (1136, 885), (1135, 514), (494, 332), (392, 849), (322, 631)]"
OH-MG799S-A.jpg,12,"[(724, 520), (554, 694), (1306, 1897), (376, 815), (1780, 618), (1744, 1619), (329, 1009), (924, 244), (1905, 917), (626, 1453), (473, 1347), (1602, 1631)]"
MN-MG790W-A.jpg,10,"[(370, 974), (737, 1560), (413, 776), (1181, 1331), (558, 482), (508, 1437), (964, 1601), (1305, 663), (1461, 864), (1348, 1162)]"
MB-MG517-E-B.jpg,11,"[(1134, 276), (522, 193), (815, 155), (344, 776), (1451, 901), (369, 316), (318, 627), (542, 919), (1305, 409), (1176, 1001), (945, 934)]"
IL-MG604-W-B.jpg,15,"[(1822, 482), (225, 1089), (1586, 1500), (2218, 1358), (172, 989), (1257, 180), (2268, 691), (160, 746), (151, 801), (144, 909), (2523, 1200), (676, 261), (496, 1298), (237, 600), (1001, 1591)]"
IA-MG244-W-A.jpg,15,"[(110, 586), (1133, 77), (110, 344), (1574, 570), (70, 464), (563, 179), (110, 1029), (188, 242), (332, 1343), (367, 183), (113, 801), (1399, 1390), (1355, 282), (718, 56), (1642, 1223)]"
IN-MG638-N-B.jpg,10,"[(1727, 1188), (1437, 1420), (1091, 1642), (331, 956), (426, 639), (1510, 399), (454, 571), (937, 181), (537, 1438), (1868, 609)]"
MN-MG789S-A.jpg,10,"[(396, 1587), (488, 554), (1890, 1340), (966, 283), (678, 1822), (290, 1370), (279, 968), (2112, 670), (1664, 303), (1525, 1636)]"
MB-MG513-W-B.jpg,11,"[(306, 896), (1229, 874), (886, 80), (923, 979), (202, 756), (496, 55), (273, 220), (542, 1033), (182, 363), (1438, 460), (1247, 378)]"
MB-SD004-S-B.jpg,9,"[(344, 519), (556, 372), (803, 938), (1122, 488), (1113, 810), (424, 460), (265, 743), (445, 955), (907, 447)]"
IL-MG604-E-A.jpg,12,"[(560, 1581), (1170, 123), (1050, 463), (263, 1202), (1979, 572), (195, 929), (1624, 1477), (2356, 782), (2512, 852), (598, 1327), (330, 538), (504, 296)]"
MB-MG530-E-B.jpg,10,"[(589, 1016), (431, 339), (1415, 411), (1216, 339), (628, 246), (869, 158), (1151, 903), (439, 830), (1379, 788), (344, 676)]"
MB-SD005-N-B.jpg,10,"[(288, 311), (1096, 836), (176, 614), (518, 171), (434, 963), (269, 778), (217, 424), (842, 887), (817, 234), (1126, 393)]"
IN-MG638-E-B.jpg,14,"[(439, 1252), (307, 826), (1161, 1512), (805, 1576), (1650, 1022), (1831, 612), (1744, 546), (1814, 958), (1463, 277), (299, 976), (375, 1154), (1514, 1342), (397, 560), (709, 294)]"
MN-SD001-W-B.jpg,6,"[(846, 337), (566, 1395), (263, 1141), (902, 1403), (180, 654), (420, 301)]"
MB-MG530-S-B.jpg,12,"[(609, 129), (1310, 396), (161, 440), (214, 807), (282, 346), (452, 1109), (1085, 267), (1291, 867), (422, 255), (135, 676), (314, 933), (1071, 1028)]"
MO-MG402-E-B.jpg,11,"[(155, 418), (282, 287), (309, 850), (1299, 856), (1687, 409), (487, 257), (153, 654), (121, 550), (573, 995), (761, 250), (1435, 278)]"
MN-MG789E-A.jpg,11,"[(311, 529), (1796, 670), (1346, 1267), (274, 1162), (1464, 403), (533, 262), (191, 884), (1417, 1229), (182, 1019), (187, 818), (557, 1477)]"
MO-MG403-W-B.jpg,10,"[(458, 658), (1269, 1018), (828, 306), (374, 801), (879, 1228), (1506, 851), (1455, 535), (488, 497), (1258, 482), (497, 1120)]"
MB-MG529-E-A.jpg,14,"[(1284, 359), (231, 880), (1492, 1081), (497, 1135), (269, 557), (346, 1017), (721, 1207), (1610, 535), (680, 177), (171, 779), (330, 464), (445, 302), (188, 628), (1206, 1177)]"
IL-SF002-S-A.jpg,10,"[(948, 83), (71, 629), (1288, 311), (755, 1220), (1171, 1119), (218, 351), (506, 68), (185, 936), (1431, 915), (351, 1124)]"
MB-MG528-E-A.jpg,14,"[(1352, 320), (357, 342), (1749, 623), (864, 77), (297, 489), (612, 1439), (351, 1196), (518, 201), (271, 616), (1165, 1343), (201, 708), (1562, 503), (1475, 1201), (213, 919)]"
MB-MG517-W-B.jpg,14,"[(241, 341), (781, 127), (358, 210), (1083, 824), (1280, 642), (559, 108), (1208, 228), (728, 882), (538, 818), (318, 609), (241, 532), (303, 276), (963, 228), (353, 729)]"
MO-MG404-W-A.jpg,9,"[(1566, 285), (1450, 1050), (1793, 884), (535, 1050), (66, 357), (1010, 1176), (1885, 427), (496, 77), (1109, 106)]"
MB-SD004-N-A.jpg,7,"[(350, 771), (463, 971), (856, 902), (834, 316), (433, 347), (1096, 430), (1133, 832)]"
OH-MG805E-B.jpg,8,"[(989, 1900), (1801, 1744), (271, 1645), (140, 1293), (2054, 1081), (437, 570), (1525, 655), (232, 904)]"
IN-MG638-N-A.jpg,11,"[(1158, 260), (139, 797), (1427, 995), (213, 539), (1629, 988), (1510, 390), (709, 1254), (1652, 431), (1029, 1561), (279, 1173), (490, 264)]"
MN-SD001-S-A.jpg,8,"[(137, 856), (269, 1037), (624, 171), (164, 467), (336, 249), (975, 1010), (647, 1239), (1020, 305)]"
MN-SD001-S-B.jpg,6,"[(962, 1183), (363, 1018), (310, 261), (741, 81), (978, 225), (603, 1138)]"
MB-MG516-S-B.jpg,9,"[(1113, 336), (724, 1022), (514, 911), (1362, 804), (1040, 940), (382, 756), (417, 476), (1335, 434), (660, 187)]"
IL-MG603-S-A.jpg,17,"[(1452, 165), (1137, 122), (282, 710), (2080, 1500), (655, 212), (2660, 1160), (1322, 1770), (305, 1062), (2097, 575), (837, 1752), (385, 1285), (277, 945), (2425, 1250), (502, 457), (2380, 675), (347, 602), (632, 1547)]"
MN-MG788S-B.jpg,11,"[(1759, 1523), (1224, 1817), (393, 1411), (491, 420), (2096, 623), (1824, 415), (341, 871), (852, 183), (2144, 1298), (2275, 723), (807, 1618)]"
MN-SD002-E-A.jpg,12,"[(589, 278), (124, 746), (293, 416), (438, 1661), (1313, 286), (732, 79), (1183, 1440), (178, 546), (198, 1187), (1648, 1313), (1748, 564), (185, 958)]"
MN-MG788N-B.jpg,10,"[(1857, 1404), (211, 879), (330, 584), (1606, 268), (698, 1608), (382, 1259), (817, 377), (1423, 1503), (2107, 641), (667, 1285)]"
IA-MG245-S-B.jpg,14,"[(581, 1343), (299, 869), (1804, 712), (488, 1142), (1842, 1154), (619, 303), (1688, 1224), (435, 394), (1574, 534), (989, 149), (1955, 790), (852, 181), (1328, 1254), (291, 602)]"
OH-MG805E-A.jpg,12,"[(697, 335), (1472, 377), (1902, 492), (1348, 1320), (414, 1511), (1396, 697), (349, 519), (1086, 1847), (193, 922), (1642, 1617), (331, 1189), (2047, 1541)]"
MB-SD004-N-B.jpg,8,"[(1206, 803), (1199, 516), (511, 375), (689, 887), (721, 213), (533, 720), (1077, 322), (996, 873)]"
MO-MG403-N-B.jpg,13,"[(1500, 385), (239, 396), (1790, 691), (1755, 1152), (492, 167), (31, 809), (149, 562), (899, 40), (1512, 1322), (221, 1277), (518, 1438), (116, 1038), (809, 1679)]"
MB-SD004-W-A.jpg,10,"[(1121, 877), (1099, 497), (230, 773), (570, 237), (255, 452), (870, 957), (230, 640), (916, 335), (397, 999), (410, 316)]"
MO-MG404-W-B.jpg,11,"[(852, 1057), (328, 175), (500, 74), (1554, 818), (438, 1031), (154, 320), (1053, 26), (1306, 924), (1375, 194), (49, 640), (200, 822)]"
MN-MG790N-B.jpg,8,"[(256, 1097), (1505, 1470), (357, 1429), (839, 221), (1510, 723), (492, 463), (1218, 1673), (1530, 1054)]"
MN-SD002-W-B.jpg,15,"[(462, 1113), (255, 288), (431, 110), (307, 998), (1058, 1004), (1479, 392), (122, 659), (1183, 187), (138, 498), (170, 744), (177, 426), (1362, 1009), (1562, 924), (644, 24), (232, 872)]"
MO-MG404-S-A.jpg,13,"[(383, 172), (812, 22), (1480, 1006), (130, 787), (1074, 1103), (1637, 416), (90, 469), (1713, 845), (100, 611), (1467, 364), (1177, 232), (196, 980), (554, 1285)]"
MB-MG517-S-B.jpg,12,"[(625, 979), (993, 100), (382, 814), (1214, 806), (838, 135), (1108, 835), (547, 103), (263, 565), (356, 660), (1301, 277), (405, 349), (478, 213)]"
IL-MG604-S-B.jpg,15,"[(905, 73), (1617, 820), (260, 535), (535, 960), (237, 649), (252, 682), (1472, 358), (400, 319), (278, 736), (1667, 534), (965, 1040), (1379, 887), (242, 587), (294, 454), (381, 822)]"
MN-SD002-S-A.jpg,13,"[(621, 1696), (143, 592), (1854, 736), (80, 866), (1646, 1374), (1292, 279), (1265, 1562), (520, 204), (177, 1330), (275, 386), (97, 971), (1671, 583), (359, 1560)]"
IL-MG603-E-B.jpg,14,"[(1339, 734), (550, 541), (936, 1010), (470, 618), (1166, 915), (500, 862), (1479, 423), (1504, 657), (449, 704), (825, 258), (725, 985), (1226, 381), (585, 943), (565, 418)]"
MB-MG530-W-A.jpg,11,"[(625, 222), (1259, 337), (1283, 1032), (1534, 920), (502, 921), (400, 748), (496, 307), (761, 1118), (1508, 425), (425, 369), (912, 139)]"
MO-MG402-W-A.jpg,11,"[(1197, 452), (1493, 580), (222, 532), (332, 904), (231, 722), (266, 768), (651, 248), (355, 600), (1488, 794), (537, 1014), (1213, 871)]"
MN-SD002-N-B.jpg,15,"[(1291, 1213), (718, 1465), (344, 752), (296, 1169), (240, 889), (435, 1402), (248, 1128), (286, 834), (768, 588), (1032, 636), (420, 654), (1244, 745), (306, 1277), (216, 1063), (1078, 1303)]"
IN-MG631-S-B.jpg,17,"[(251, 1118), (702, 1458), (1222, 299), (426, 1328), (1593, 1252), (778, 112), (359, 292), (125, 643), (1608, 361), (1881, 572), (240, 424), (1135, 1449), (149, 838), (205, 944), (572, 182), (1909, 1120), (171, 535)]"
MB-MG528-E-B.jpg,15,"[(1204, 822), (28, 531), (98, 826), (959, 956), (1207, 333), (506, 48), (283, 1061), (504, 1158), (290, 163), (177, 931), (36, 733), (950, 205), (1375, 732), (147, 295), (78, 429)]"
IA-MG244-S-D.jpg,19,"[(256, 1032), (216, 864), (370, 218), (160, 809), (83, 655), (191, 508), (595, 95), (110, 751), (1684, 672), (1465, 1036), (691, 1334), (139, 568), (483, 1220), (251, 909), (1182, 58), (231, 391), (1594, 1057), (1057, 1242), (1501, 426)]"
MB-MG516-E-A.jpg,5,"[(399, 579), (1122, 726), (493, 800), (974, 806), (443, 106)]"
MN-MG788S-A.jpg,12,"[(282, 1434), (441, 574), (186, 1056), (1790, 1898), (567, 337), (1527, 2188), (519, 1719), (2291, 837), (1726, 181), (690, 1976), (289, 842), (368, 1570)]"
IN-MG638-W-B.jpg,12,"[(403, 1455), (279, 1276), (244, 770), (1498, 1535), (391, 572), (1777, 1453), (868, 226), (609, 379), (617, 1618), (1861, 778), (1690, 550), (1025, 1745)]"
MB-SD004-S-A.jpg,9,"[(988, 946), (458, 913), (904, 406), (1345, 893), (430, 470), (608, 385), (1133, 542), (1390, 556), (341, 736)]"
MB-MG517-S-A.jpg,10,"[(313, 912), (1043, 197), (1439, 1116), (215, 503), (309, 317), (490, 1147), (1361, 292), (197, 773), (931, 1291), (589, 176)]"
MB-MG513-E-B.jpg,11,"[(486, 376), (1171, 1001), (254, 754), (1229, 512), (857, 1131), (486, 1108), (707, 260), (329, 514), (924, 391), (1362, 906), (313, 889)]"
MN-SD003-S-A.jpg,10,"[(1580, 186), (171, 470), (1496, 1578), (791, 1909), (1059, 184), (603, 302), (2001, 355), (599, 1423), (94, 1185), (1913, 1494)]"
MN-SD002-W-A.jpg,15,"[(106, 661), (1374, 381), (194, 316), (896, 232), (193, 764), (136, 451), (297, 998), (101, 568), (206, 842), (1001, 1048), (536, 1162), (152, 716), (1346, 921), (308, 82), (1240, 311)]"
IL-SF001-N-B.jpg,9,"[(177, 366), (758, 293), (146, 962), (1072, 1163), (253, 1200), (1286, 1015), (1105, 325), (395, 107), (507, 1414)]"
MB-MG518-S-B.jpg,14,"[(371, 503), (411, 680), (370, 618), (1012, 242), (744, 662), (499, 757), (1131, 763), (458, 377), (738, 153), (578, 292), (1004, 750), (404, 457), (640, 755), (1158, 324)]"
IL-SF001-S-A.jpg,6,"[(1095, 1218), (1365, 1030), (246, 1202), (412, 149), (216, 349), (945, 352)]"
MB-MG529-W-A.jpg,14,"[(1080, 123), (462, 1063), (217, 224), (575, 60), (265, 920), (123, 319), (1128, 975), (292, 134), (1371, 271), (69, 538), (170, 767), (397, 36), (108, 640), (1413, 809)]"
MN-SD001-E-A.jpg,11,"[(991, 1131), (1106, 351), (1203, 1048), (598, 177), (227, 511), (771, 1193), (371, 337), (280, 923), (423, 1162), (195, 786), (860, 247)]"
OH-MG805W-B.jpg,14,"[(902, 139), (1472, 1345), (343, 379), (1606, 1226), (1646, 792), (1235, 545), (338, 1329), (217, 785), (1003, 1334), (388, 1071), (548, 235), (238, 446), (175, 632), (1463, 656)]"
MO-MG403-W-A.jpg,12,"[(1290, 917), (986, 100), (1523, 905), (581, 75), (246, 887), (416, 199), (598, 1141), (1369, 428), (184, 482), (1566, 609), (323, 230), (221, 664)]"
IN-MG636-N-B.jpg,17,"[(48, 835), (127, 1014), (1750, 1006), (290, 1108), (980, 1267), (428, 211), (1499, 398), (541, 1244), (1490, 1142), (102, 604), (408, 1153), (82, 726), (810, 1278), (738, 75), (200, 1054), (184, 408), (1750, 624)]"
MB-MG516-E-B.jpg,8,"[(388, 818), (458, 983), (488, 482), (684, 1188), (1125, 426), (1090, 1068), (484, 569), (676, 357)]"
IL-SF001-E-B.jpg,8,"[(340, 209), (1188, 448), (1021, 1365), (209, 1168), (982, 338), (1210, 1006), (444, 1466), (173, 512)]"
MB-MG518-W-B.jpg,10,"[(460, 514), (562, 633), (684, 107), (1225, 232), (480, 280), (1086, 627), (767, 730), (554, 209), (1120, 172), (841, 75)]"
MB-MG517-E-A.jpg,10,"[(713, 87), (1001, 968), (318, 581), (1385, 851), (484, 835), (424, 349), (704, 959), (1134, 136), (521, 212), (375, 668)]"
MB-MG518-S-A.jpg,12,"[(389, 600), (1440, 328), (632, 341), (425, 710), (987, 869), (362, 411), (1156, 974), (628, 915), (447, 297), (774, 70), (1472, 829), (1226, 278)]"
MN-SD002-E-B.jpg,12,"[(252, 1454), (276, 1025), (583, 888), (176, 1191), (195, 1068), (395, 968), (903, 1655), (1192, 1594), (382, 1694), (206, 1278), (1038, 955), (1310, 1129)]"
MB-MG530-E-A.jpg,10,"[(516, 990), (1191, 245), (195, 560), (276, 720), (471, 108), (997, 883), (251, 273), (1196, 788), (380, 217), (785, 17)]"
IN-MG638-S-A.jpg,14,"[(1068, 1511), (135, 1044), (1261, 149), (310, 540), (516, 473), (1913, 731), (127, 860), (475, 1439), (1782, 637), (227, 1213), (528, 566), (1622, 1241), (1828, 1151), (762, 1638)]"
OH-MG805S-B.jpg,12,"[(342, 1519), (226, 1150), (208, 699), (1909, 862), (1079, 220), (1249, 1568), (1566, 329), (323, 920), (1633, 1343), (829, 248), (1915, 792), (1877, 1282)]"
IN-MG631-E-B.jpg,14,"[(177, 622), (516, 1278), (1704, 1018), (86, 789), (676, 263), (375, 1157), (1700, 406), (181, 1030), (113, 932), (1226, 109), (288, 485), (1463, 1248), (837, 1377), (281, 1067)]"
MB-MG529-E-B.jpg,16,"[(392, 862), (615, 1088), (349, 750), (337, 668), (1283, 982), (570, 349), (329, 525), (389, 473), (1189, 467), (1016, 1107), (1306, 547), (315, 615), (692, 304), (852, 298), (493, 974), (446, 399)]"
IL-MG604-N-A.jpg,17,"[(1726, 443), (533, 1589), (160, 1161), (186, 958), (441, 607), (678, 450), (1234, 1697), (2101, 648), (1697, 1460), (324, 1421), (2288, 1345), (285, 809), (1996, 1428), (1050, 305), (2340, 846), (232, 1283), (800, 1699)]"
IL-SF002-N-A.jpg,9,"[(882, 1012), (524, 173), (379, 803), (296, 580), (1270, 292), (545, 965), (1040, 360), (365, 434), (1129, 881)]"
MN-SD001-N-A.jpg,8,"[(692, 150), (297, 441), (453, 1039), (1260, 1256), (1100, 41), (437, 283), (356, 891), (761, 1283)]"
MB-SD004-E-A.jpg,10,"[(378, 280), (265, 859), (266, 427), (771, 923), (787, 327), (194, 697), (421, 996), (1079, 413), (190, 583), (1029, 832)]"
MN-SD001-W-A.jpg,10,"[(956, 334), (329, 332), (967, 1227), (1335, 623), (72, 873), (1265, 1141), (104, 612), (480, 1419), (187, 1100), (531, 155)]"
IL-SF003-S-A.jpg,14,"[(1235, 299), (238, 443), (1035, 1224), (386, 1209), (1503, 914), (491, 170), (736, 117), (640, 1298), (1307, 1027), (212, 894), (349, 314), (173, 581), (252, 1014), (1468, 451)]"
OH-MG805N-A.jpg,9,"[(2374, 1994), (2263, 1168), (2518, 1839), (1260, 244), (2605, 1274), (187, 768), (1075, 2488), (1600, 2032), (309, 1784)]"
IL-SF002-W-B.jpg,7,"[(1085, 186), (688, 900), (1011, 939), (628, 183), (519, 722), (1322, 359), (1273, 895)]"
MB-MG530-N-B.jpg,14,"[(323, 554), (401, 683), (1508, 810), (297, 379), (409, 235), (1540, 434), (1262, 924), (645, 827), (541, 133), (1350, 291), (722, 898), (347, 325), (899, 164), (286, 462)]"
IL-SF003-W-B.jpg,9,"[(1598, 514), (250, 689), (679, 109), (1621, 1188), (262, 1055), (562, 1435), (1367, 1333), (355, 313), (1273, 250)]"
IA-MG245-W-A.jpg,17,"[(1348, 1203), (350, 346), (345, 1371), (1621, 764), (67, 742), (885, 61), (129, 519), (229, 437), (622, 190), (158, 1176), (1329, 477), (59, 845), (1519, 679), (479, 269), (137, 997), (1048, 1356), (1497, 1156)]"
MN-MG790E-B.jpg,17,"[(2205, 1279), (725, 535), (313, 805), (162, 1041), (978, 462), (170, 890), (661, 1572), (913, 1715), (1827, 844), (2065, 935), (1568, 1333), (436, 1400), (1817, 1367), (2026, 1328), (311, 1220), (2208, 1021), (244, 1127)]"
